酪	⿰酉各
酬	⿰酉州
感	⿱咸心
碍	⿰石㝵
碘	⿰石典
碑	⿰石卑
碎	⿰石卒
碰	⿰石並
碗	⿰石宛
碌	⿰石录
尴	⿺尢监
雷	⿱雨田
零	⿱雨令
雾	⿱雨务
雹	⿱雨包
辐	⿰车畐
辑	⿰车咠
输	⿰车俞
督	⿱叔目
频	⿰步页
龄	⿰齿令
鉴	⿱𰀢金
睛	⿰目青
睹	⿰目者
睦	⿰目坴
瞄	⿰目苗
睫	⿰目疌
睡	⿰目垂
睬	⿰目采
嗜	⿰口耆
鄙	⿰啚阝
嗦	⿰口索
愚	⿱禺心
暖	⿰日爰
盟	⿱明皿
歇	⿰曷欠
暗	⿰日音
暇	⿰日叚
照	⿱昭灬
畸	⿰田奇
跨	⿰𧾷夸
跷	⿰𧾷尧
跳	⿰𧾷兆
跺	⿰𧾷朵
跪	⿰𧾷危
路	⿰𧾷各
跤	⿰𧾷交
跟	⿰𧾷艮
遣	⿺辶𠳋
蜈	⿰虫吳
蜗	⿰虫呙
蛾	⿰虫我
蜂	⿰虫夆
蜕	⿰虫兑
嗅	⿰口臭
嗡	⿰口翁
嗓	⿰口桑
署	⿱⺲者
置	⿱⺲直
罪	⿱⺲非
罩	⿱⺲卓
蜀	⿹𦉶虫
幌	⿰巾晃
错	⿰钅昔
锚	⿰钅苗
锡	⿰钅易
锣	⿰钅罗
锤	⿰钅垂
锥	⿰钅隹
锦	⿰钅帛
键	⿰钅建
锯	⿰钅居
锰	⿰钅孟
矮	⿰矢委
辞	⿰舌辛
稚	⿰禾隹
稠	⿰禾周
颓	⿰秃页
愁	⿱秋心
筹	⿱𥫗寿
签	⿱𥫗佥
简	⿱𥫗间
筷	⿱𥫗快
毁	⿰𬛸殳
舅	⿱臼男
催	⿰亻崔
傻	⿰亻𡕩
像	⿰亻象
躲	⿰身朵
魁	⿺鬼斗
衙	⿲彳吾亍
微	⿰彳𢼸
愈	⿱俞心
遥	⿺辶䍃
腻	⿰⺼贰
腰	⿰⺼要
腥	⿰⺼星
腮	⿰⺼思
腹	⿰⺼复
腺	⿰⺼泉
鹏	⿰朋鸟
腾	⿸𰮤马
腿	⿰⺼退
鲍	⿰鱼包
猿	⿰犭袁
颖	⿹顷禾
触	⿰角虫
解	⿰角𭷔
煞	⿱𭣦灬
雏	⿰刍隹
馍	⿰饣莫
馏	⿰饣留
酱	⿱奖u酉
禀	⿱㐭示
痹	⿸疒畀
廓	⿸广郭
痴	⿸疒知
痰	⿸疒炎
廉	⿸广兼
靖	⿰立青
新	⿰亲斤
韵	⿰音匀
意	⿱音心
誊	⿱龹言
粮	⿰米良
数	⿰娄攵
煎	⿱前灬
塑	⿱朔土
慈	⿱兹心
煤	⿰火某
煌	⿰火皇
满	⿰氵𬜯
漠	⿰氵莫
滇	⿰氵真
源	⿰氵原
滤	⿰氵虑
滥	⿰氵监
滔	⿰氵舀
溪	⿰氵奚
溜	⿰氵留
漓	⿰氵离
滚	⿰氵衮
溢	⿰氵益
溯	⿰氵朔
滨	⿰氵宾
溶	⿰氵容
溺	⿰氵弱
粱	⿱𱥻米
滩	⿰氵难
慎	⿰忄真
誉	⿱兴言
塞	⿱𡨄土
寞	⿱宀莫
窥	⿱穴规
窟	⿱穴屈
寝	⿱宀寝b
谨	⿰讠堇
褂	⿰衤卦
裸	⿰衤果
福	⿰礻畐
谬	⿰讠翏
群	⿰君羊
殿	⿰𡱒殳
辟	⿰𡰪辛
障	⿰阝章
媳	⿰女息
嫉	⿰女疾
嫌	⿰女兼
嫁	⿰女家
叠	⿱叒冝
缚	⿰纟尃
缝	⿰纟逢
缠	⿰纟㢆
缤	⿰纟宾
剿	⿰巢刂
静	⿰青争
碧	⿱珀石
璃	⿰王离
赘	⿱敖贝
熬	⿱敖灬
墙	⿰土啬
墟	⿰土虚
嘉	⿱壴加
摧	⿰扌崔
赫	⿰赤赤
截	⿹𢦏隹
誓	⿱折言
境	⿰土竟
摘	⿰扌啇
摔	⿰扌率
撇	⿰扌敝
聚	⿱取乑
慕	⿱莫⺗
暮	⿱莫日
摹	⿱莫手
蔓	⿱艹曼
蔑	⿱𦭝戍
蔡	⿱艹祭
蔗	⿱艹庶
蔽	⿱艹敝
蔼	⿱艹谒
熙	⿱巸灬
蔚	⿱艹尉
兢	⿰克克
模	⿰木莫
槛	⿰木监
榴	⿰木留
榜	⿰木旁
榨	⿰木窄
榕	⿰木容
歌	⿰哥欠
遭	⿺辶曹
酵	⿰酉孝
酷	⿰酉吿
酿	⿰酉良
酸	⿰酉夋
碟	⿰石枼
碱	⿰石咸
碳	⿰石炭
磁	⿰石兹
愿	⿸原心
需	⿱雨而
辖	⿰车害
辗	⿰车展
雌	⿰此隹
裳	⿱𫩠衣
颗	⿰果页
瞅	⿰目秋
墅	⿱野土
嗽	⿰口欶
踊	⿰𧾷甬
蜻	⿰虫青
蜡	⿰虫昔
蝇	⿰虫黾
蜘	⿰虫知
蝉	⿰虫单
嘛	⿰口麻
嘀	⿰口啇
赚	⿰贝兼
锹	⿰钅秋
锻	⿰钅段
镀	⿰钅度
舞	⿱無u舛
舔	⿰舌忝
稳	⿰禾急
箕	⿱𥫗其
算	⿳𥫗目廾
箩	⿱𥫗罗
管	⿱𥫗官
箫	⿱𥫗肃
舆	⿶舁y車
僚	⿰亻尞
僧	⿰亻曾
鼻	⿱自畀
魄	⿰白鬼
魅	⿺鬼未
貌	⿰豸皃
膜	⿰⺼莫
膊	⿰⺼尃
膀	⿰⺼旁
鲜	⿰鱼羊
疑	⿰𠤕疑y
孵	⿰卵孚
馒	⿰饣曼
裹	⿳亠果𧘇
敲	⿰高攴
豪	⿱亭u豕
膏	⿱高⺼
遮	⿺辶庶
腐	⿸府肉
瘩	⿸疒荅
瘟	⿸疒昷
瘦	⿸疒叟
辣	⿰辛束
彰	⿰章彡
竭	⿰立曷
端	⿰立耑
旗	⿸𭤨其
精	⿰米青
粹	⿰米卒
歉	⿰兼欠
弊	⿱敝廾
熄	⿰火息
熔	⿰火容
煽	⿰火扇
潇	⿰氵萧
漆	⿰氵桼
漱	⿰氵欶
漂	⿰氵票
漫	⿰氵曼
滴	⿰氵啇
漾	⿰氵羕
演	⿰氵寅
漏	⿰氵屚
慢	⿰忄曼
慷	⿰忄康
寨	⿱𡨄木
赛	⿱𡨄贝
寡	⿳宀𦣻分
察	⿱宀祭
蜜	⿱宓虫
寥	⿱宀翏
谭	⿰讠覃
肇	⿱𢼄聿
褐	⿰衤曷
褪	⿰衤退
谱	⿰讠普
隧	⿰阝遂
嫩	⿰女敕
翠	⿱羽卒
熊	⿱能灬
凳	⿱登几
骡	⿰马累
缩	⿰纟宿
慧	⿱彗心
撵	⿰扌辇
撕	⿰扌斯
撒	⿰扌散
撩	⿰扌尞
趣	⿺走取
趟	⿺走尚
撑	⿰扌掌
撮	⿰扌最
撬	⿰扌毳
播	⿰扌番
擒	⿰扌禽
墩	⿰土敦
撞	⿰扌童
撤	⿰扌𰕎
增	⿰土曾
撰	⿰扌巽
聪	⿰耳总
鞋	⿰革圭
鞍	⿰革安
蕉	⿱艹焦
蕊	⿱艹惢
蔬	⿱艹疏
蕴	⿱艹缊
横	⿰木黄
槽	⿰木曹
樱	⿰木婴
橡	⿰木象
樟	⿰木章
橄	⿰木敢
敷	⿰旉攵
豌	⿰豆宛
飘	⿰票风
醋	⿰酉昔
醇	⿰酉享
醉	⿰酉卒
磕	⿰石盍
磊	⿱石砳
磅	⿰石旁
碾	⿰石展
震	⿱雨辰
霄	⿱雨肖
霉	⿱雨每
瞒	⿰目𬜯
题	⿺是页
暴	⿱日㳟
瞎	⿰目害
嘻	⿰口喜
嘶	⿰口斯
嘲	⿰口朝
嘹	⿰口尞
影	⿰景彡
踢	⿰𧾷易
踏	⿰𧾷沓
踩	⿰𧾷采
踪	⿰𧾷宗
蝶	⿰虫枼
蝴	⿰虫胡
蝠	⿰虫畐
蝎	⿰虫曷
蝌	⿰虫科
蝗	⿰虫皇
蝙	⿰虫扁
嘿	⿰口黑
嘱	⿰口属
幢	⿰巾童
墨	⿱黑土
镇	⿰钅真
镐	⿰钅高
镑	⿰钅旁
靠	⿱告非
稽	⿰禾稽y
稻	⿰禾舀
黎	⿳𥝢人氺
稿	⿰禾高
稼	⿰禾家
箱	⿱𥫗相
篓	⿱𥫗娄
箭	⿱𥫗前
篇	⿱𥫗扁
僵	⿰亻畺
躺	⿰身尚
僻	⿰亻辟
德	⿰彳𢛳
艘	⿰舟叟
膝	⿰⺼桼
膛	⿰⺼堂
鲤	⿰鱼里
鲫	⿰鱼即
熟	⿱孰灬
摩	⿸麻手
褒	⿳亠保𧘇
瘪	⿸疒瘪n
瘤	⿸疒留
瘫	⿸疒难
凛	⿰冫禀
颜	⿰彦页
毅	⿰豙殳
糊	⿰米胡
遵	⿺辶尊
憋	⿱敝心
潜	⿰氵替
澎	⿰氵彭
潮	⿰氵朝
潭	⿰氵覃
鲨	⿱沙鱼
澳	⿰氵奥
潘	⿰氵番
澈	⿰氵𰕎
澜	⿰氵阑
澄	⿰氵登
懂	⿰忄董
憔	⿰忄焦
懊	⿰忄奥
憎	⿰忄曾
额	⿰客页
翩	⿰扁羽
褥	⿰衤辱
谴	⿰讠遣
鹤	⿰隺鸟
憨	⿱敢心
慰	⿱尉心
劈	⿱辟刀
履	⿸尸復
豫	⿰予象
缭	⿰纟尞
撼	⿰扌感
擂	⿰扌雷
操	⿰扌喿
擅	⿰扌亶
燕	⿳廿燕z灬
蕾	⿱艹雷
薯	⿱艹署
薛	⿱艹薛b
薇	⿱艹微
擎	⿱敬手
薪	⿱艹新
薄	⿱艹溥
颠	⿰真页
翰	⿸倝羽
噩	⿻𪡅吅
橱	⿰木厨
橙	⿰木登
橘	⿰木矞
整	⿱敕正
融	⿰鬲虫
瓢	⿰票瓜
醒	⿰酉星
霍	⿱雨隹
霎	⿱雨妾
辙	⿰车𰕎
冀	⿱北異
餐	⿱𣦼食
嘴	⿰口觜
踱	⿰𧾷度
蹄	⿰𧾷帝
蹂	⿰𧾷柔
蟆	⿰虫莫
螃	⿰虫旁
器	⿳吅犬吅
噪	⿰口喿
鹦	⿰婴鸟
赠	⿰贝曾
默	⿰黑犬
黔	⿰黑今
镜	⿰钅竟
赞	⿱兟贝
穆	⿰禾㣎
篮	⿱𥫗监
篡	⿱算厶
篷	⿱𥫗逢
篱	⿱𥫗离
儒	⿰亻需
邀	⿺辶敫
衡	⿲彳𩵋亍
膨	⿰⺼彭
雕	⿰周隹
鲸	⿰鱼京
磨	⿸麻石
瘾	⿸疒隐
瘸	⿸疒𦙲
凝	⿰冫疑
辨	⿲辛𬼀辛
辩	⿲辛讠辛
糙	⿰米造
糖	⿰米唐
糕	⿰米羔
燃	⿰火然
濒	⿰氵频
澡	⿰氵喿
激	⿰氵敫
懒	⿰忄赖
憾	⿰忄感
懈	⿰忄解
窿	⿱穴隆
壁	⿱辟土
避	⿺辶辟
缰	⿰纟畺
缴	⿰纟敫
戴	⿹𢦏異
擦	⿰扌察
藉	⿱艹耤
鞠	⿰革匊
藏	⿱艹臧
藐	⿱艹貌
檬	⿰木蒙
檐	⿰木詹
檀	⿰木亶
礁	⿰石焦
磷	⿰石粦
霜	⿱雨相
霞	⿱雨叚
瞭	⿰目尞
瞧	⿰目焦
瞬	⿰目舜
瞳	⿰目童
瞩	⿰目属
瞪	⿰目登
曙	⿰日署
蹋	⿰𧾷𦐇
蹈	⿰𧾷舀
螺	⿰虫累
蟋	⿰虫悉
蟀	⿰虫率
嚎	⿰口豪
赡	⿰贝詹
穗	⿰禾惠
魏	⿰委鬼
簧	⿱𥫗黄
簇	⿱𥫗族
繁	⿱敏糸
徽	⿰彳𢾰
爵	⿳爫⺲𡬠
朦	⿰月蒙
臊	⿰⺼喿
鳄	⿰鱼咢
癌	⿸疒嵒
辫	⿲辛纟辛
赢	⿵𦝠贝
糟	⿰米曹
糠	⿰米康
燥	⿰火喿
懦	⿰忄需
豁	⿰害谷
臀	⿱殿⺼
臂	⿱辟⺼
翼	⿱羽異
骤	⿰马聚
藕	⿱艹耦
鞭	⿰革便
藤	⿱艹滕
覆	⿱覀復
瞻	⿰目詹
蹦	⿰𧾷崩
嚣	⿳吅页吅
镰	⿰钅廉
翻	⿰番羽
鳍	⿰鱼耆
鹰	⿸䧹鸟
瀑	⿰氵暴
襟	⿰衤禁
璧	⿱辟玉
戳	⿰翟戈
孽	⿱薛子
警	⿱敬言
蘑	⿱艹磨
藻	⿱艹澡
攀	⿱樊手
曝	⿰日暴
蹲	⿰𧾷尊
蹭	⿰𧾷曾
蹬	⿰𧾷登
巅	⿱山颠
簸	⿱𥫗𤿺
簿	⿱𥫗溥
蟹	⿱解虫
颤	⿰亶页
靡	⿸麻非
癣	⿸疒鲜
瓣	⿲辛瓜辛
羹	⿱羔美
鳖	⿱敝鱼
爆	⿰火暴
疆	⿰㢧z畺
鬓	⿱髟宾
壤	⿰土襄
馨	⿱殸香
耀	⿰光翟
躁	⿰𧾷喿
蠕	⿰虫需
嚼	⿰口爵
嚷	⿰口襄
巍	⿱山魏
籍	⿱𥫗耤
鳞	⿰鱼粦
魔	⿸麻鬼
糯	⿰米需
灌	⿰氵雚
譬	⿱辟言
蠢	⿱春䖵
霸	⿱雨䩗
露	⿱雨路
霹	⿱雨辟
躏	⿰𧾷蔺
黯	⿰黑音
髓	⿰骨遀
赣	⿰章赣r
囊	⿳𰀉冖𱔞
镶	⿰钅襄
瓤	⿰襄瓜
罐	⿰缶雚
矗	⿱直直d
孑	⿻了㇀
孓	⿻了乀
亓	⿱二八c
仄	⿸厂人
厄	⿸厂㔾
仃	⿰亻丁
仉	⿰亻几
仂	⿰亻力
兮	⿱八丂
刈	⿰㐅刂
爻	⿱㐅乂
卞	⿱亠卜
闩	⿵门一
讣	⿰讠卜
邗	⿰干阝
邛	⿰工阝
艽	⿱艹九
艿	⿱艹乃
札	⿰木乚
叵	⿷匚口
匝	⿷匚巾
丕	⿱不一
匜	⿷匚也
劢	⿰万力
卟	⿰口卜
叱	⿰口𠤎
叻	⿰口力
仨	⿰亻三
仕	⿰亻士
仟	⿰亻千
仡	⿰亻乞
仫	⿰亻么
仞	⿰亻刃
卮	⿸𠂋㔾
氐	⿱氏丶
犰	⿰犭九
刍	⿱𠂊彐
邝	⿰广阝
邙	⿰亡阝
汀	⿰氵丁
讦	⿰讠干
讧	⿰讠工
讪	⿰讠山
讫	⿰讠乞
尻	⿸尸九
阡	⿰阝千
尕	⿱乃小
弁	⿱厶廾
驭	⿰马又
匡	⿷匚王
玎	⿰王丁
玑	⿰王几
邢	⿰开阝
圩	⿰土于
圬	⿰土亏
圭	⿱土土
扦	⿰扌千
圪	⿰土乞
圳	⿰土川
圹	⿰土广
扪	⿰扌门
圮	⿰土己
圯	⿰土巳
芊	⿱艹千
芍	⿱艹勺
芄	⿱艹丸
芨	⿱艹及
芑	⿱艹己
芎	⿱艹弓
芗	⿱艹乡
亘	⿳一日一
厍	⿸厂车
夼	⿱大川
戍	⿵戊丶
尥	⿺尢勺
乩	⿰占乚
旯	⿱日九
岌	⿱山及
屺	⿰山己
凼	⿶凵水
囡	⿴囗女
钇	⿰钅乙
氘	⿹气八c
氖	⿹气乃
牝	⿰牛匕
伎	⿰亻支
伛	⿰亻区
伢	⿰亻牙
佤	⿰亻瓦
仵	⿰亻午
伥	⿰亻长
伧	⿰亻仓
伉	⿰亻亢
伫	⿰亻㝉
囟	⿴囱w㐅
汆	⿱入水
刖	⿰月刂
夙	⿵𠘨歹
旮	⿱九日
刎	⿰勿刂
犷	⿰犭广
犸	⿰犭马
舛	⿰夕㐄
凫	⿱鸟x几
邬	⿰乌阝
饧	⿰饣𠃓
汕	⿰氵山
汔	⿰氵乞
汐	⿰氵夕
汲	⿰氵及
汜	⿰氵巳
汊	⿰氵叉
忖	⿰忄寸
忏	⿰忄千
讴	⿰讠区
讵	⿰讠巨
祁	⿰礻阝
讷	⿰讠内
厾	⿹⺄去
阱	⿰阝井
阮	⿰阝元
阪	⿰阝反
丞	⿱氶一
妁	⿰女勺
牟	⿱厶牛
纡	⿰纟于
纣	⿰纟寸
纥	⿰纟乞
纨	⿰纟丸
玕	⿰王干
玙	⿰王与
抟	⿰扌专
抔	⿰扌不
圻	⿰土斤
坂	⿰土反
坍	⿰土丹
坞	⿰土乌
抃	⿰扌卞
抉	⿰扌夬
㧐	⿰扌双
芫	⿱艹元
邯	⿰甘阝
芸	⿱艹云
芾	⿱艹巿
苈	⿱艹历
苣	⿱艹巨
芷	⿱艹止
芮	⿱艹内
苋	⿱艹见
芼	⿱艹毛
苌	⿱艹长
苁	⿱艹从
芩	⿱艹今
芪	⿱艹氏
芡	⿱艹欠
芟	⿱艹殳
苄	⿱艹卞
苎	⿱艹㝉
苡	⿱艹以
杌	⿰木兀
杓	⿰木勺
杞	⿰木己
杈	⿰木叉
忑	⿱下心
孛	⿳十冖子
邴	⿰丙阝
邳	⿰丕阝
矶	⿰石几
奁	⿱大区
豕	⿱一𧰨
忒	⿹弋心
欤	⿰与欠
轫	⿰车刃
迓	⿺辶牙
邶	⿰北阝
忐	⿱上心
卣	⿱⺊囙
邺	⿰业阝
旰	⿰日干
呋	⿰口夫
呒	⿰口无
呓	⿰口艺
呔	⿰口太
呖	⿰口历
呃	⿰口厄
旸	⿰日𠃓
吡	⿰口比
町	⿰田丁
虬	⿰虫乚
呗	⿰口贝
吽	⿰口牛
吣	⿰口心
吲	⿰口引
帏	⿰巾韦
岐	⿰山支
岈	⿰山牙
岘	⿰山见
岑	⿱山今
岚	⿱山风
兕	⿱凹儿
囵	⿴囗仑
囫	⿴囗勿
钊	⿰钅刂
钋	⿰钅卜
钌	⿰钅了
迕	⿺辶午
氙	⿹气山
氚	⿹气川
牤	⿰牛亡
佞	⿰亻𡚬
邱	⿰丘阝
攸	⿲亻丨攵
佚	⿰亻失
佝	⿰亻句
佟	⿰亻冬
佗	⿰亻它
伽	⿰亻加
彷	⿰彳方
佘	⿱人示
佥	⿱亼兴u
孚	⿱爫子
坌	⿱分土
肟	⿰⺼亏
邸	⿰氐阝
奂	⿱𠂊奂b
劬	⿰句力
狄	⿰犭火
狁	⿰犭允
鸠	⿰九鸟
邹	⿰刍阝
饨	⿰饣屯
饩	⿰饣气
饪	⿰饣壬
饫	⿰饣夭
饬	⿰饣𱐩
亨	⿳亠口了
庑	⿸广无
庋	⿸广支
疔	⿸疒丁
疖	⿸疒卩
肓	⿱亡⺼
闱	⿵门韦
闳	⿵门厷
闵	⿵门文
炀	⿰火𠃓
沣	⿰氵丰
沅	⿰氵元
沔	⿰氵丏
沤	⿰氵区
沌	⿰氵屯
沏	⿰氵切
沚	⿰氵止
汩	⿰氵曰
汨	⿰氵日
沂	⿰氵斤
汾	⿰氵分
沨	⿰氵风
汴	⿰氵卞
汶	⿰氵文
沆	⿰氵亢
沩	⿰氵为
泐	⿰氵阞
怃	⿰忄无
怄	⿰忄区
忡	⿰忄中
忤	⿰忄午
忾	⿰忄气
怅	⿰忄长
忻	⿰忄斤
忪	⿰忄公
怆	⿰忄仓
忭	⿰忄卞
忸	⿰忄丑
诂	⿰讠古
诃	⿰讠可
诅	⿰讠且
诋	⿰讠氐
诌	⿰讠刍
诏	⿰讠召
诒	⿰讠台
孜	⿰子攵
陇	⿰阝龙
陀	⿰阝它
陂	⿰阝皮
陉	⿰阝𢀖
妍	⿰女开
妩	⿰女无
妪	⿰女区
妣	⿰女比
妊	⿰女壬
妗	⿰女今
妫	⿰女为
妞	⿰女丑
姒	⿰女以
妤	⿰女予
邵	⿰召阝
劭	⿰召力
刭	⿰𢀖刂
甬	⿱龴用
邰	⿰台阝
纭	⿰纟云
纰	⿰纟比
纴	⿰纟壬
纶	⿰纟仑
纾	⿰纟予
玮	⿰王韦
玡	⿰王牙
玭	⿰王比
玠	⿰王介
玢	⿰王分
玥	⿰王月
玦	⿰王夬
盂	⿱于皿
忝	⿱天⺗
匦	⿷匚轨
坩	⿰土甘
抨	⿰扌平
拤	⿰扌卡
坫	⿰土占
拈	⿰扌占
垆	⿰土卢
抻	⿰扌申
劼	⿰吉力
拃	⿰扌乍
拊	⿰扌付
坼	⿰土斥
坻	⿰土氐
㧟	⿰扌汇
坨	⿰土它
坭	⿰土尼
抿	⿰扌民
坳	⿰土幼
耶	⿰耳阝
苷	⿱艹甘
苯	⿱艹本
苤	⿱艹丕
茏	⿱艹龙
苫	⿱艹占
苜	⿱艹目
苴	⿱艹且
苒	⿱艹冉
苘	⿱艹冋
茌	⿱艹仕
苻	⿱艹付
苓	⿱艹令
茚	⿱艹印
茆	⿱艹卯
茑	⿱艹鸟
茓	⿱艹穴
茔	⿱𫇦土
茕	⿱𫇦卂
茀	⿱艹弗
苕	⿱艹召
枥	⿰木历
枇	⿰木比
杪	⿰木少
杳	⿱木日
枧	⿰木见
杵	⿰木午
枨	⿰木长
枞	⿰木从
枋	⿰木方
杻	⿰木丑
杷	⿰木巴
杼	⿰木予
矸	⿰石干
砀	⿰石𠃓
刳	⿰夸刂
奄	⿱大电
瓯	⿰区瓦
殁	⿰歹殳
郏	⿰夹阝
轭	⿰车厄
郅	⿰至阝
鸢	⿱弋鸟
盱	⿰目于
昊	⿱日天
昙	⿱日云
杲	⿱日木
昃	⿱日仄
咂	⿰口匝
呸	⿰口丕
昕	⿰日斤
昀	⿰日匀
旻	⿱日文
昉	⿰日方
炅	⿱日火
咔	⿰口卡
畀	⿱田丌
虮	⿰虫几
咀	⿰口且
呷	⿰口甲
黾	⿱口电
呱	⿰口瓜
呤	⿰口令
咚	⿰口冬
咆	⿰口包
咛	⿰口宁
呶	⿰口奴
呣	⿰口母
呦	⿰口幼
咝	⿰口丝
岢	⿱山可
岿	⿱山归
岬	⿰山甲
岫	⿰山由
帙	⿰巾失
岣	⿰山句
峁	⿱山卯
刿	⿰岁刂
迥	⿺辶冋
岷	⿰山民
剀	⿰岂刂
帔	⿰巾皮
峄	⿰山𠬤
沓	⿱水曰
囹	⿴囗令
罔	⿵𦉰亡
钍	⿰钅土
钎	⿰钅千
钏	⿰钅川
钒	⿰钅凡
钕	⿰钅女
钗	⿰钅叉
邾	⿰朱阝
迮	⿺辶乍
牦	⿰牛毛
竺	⿱𥫗二
迤	⿺辶㐌
佶	⿰亻吉
佬	⿰亻老
佰	⿰亻百
侑	⿰亻有
侉	⿰亻夸
臾	⿻𦥑人
岱	⿱代山
侗	⿰亻同
侃	⿰亻侃r
侏	⿰亻朱
侩	⿰亻会
佻	⿰亻兆
佾	⿰亻䏌
侪	⿰亻齐
佼	⿰亻交
佯	⿰亻羊
侬	⿰亻农
帛	⿱白巾
阜	⿱𠂤十
侔	⿰亻牟
徂	⿰彳且
刽	⿰会刂
郄	⿰𠫤阝
怂	⿱从心
籴	⿱入米
瓮	⿱公瓦
戗	⿰仓戈
肼	⿰⺼井
䏝	⿰⺼专
肽	⿰⺼太
肱	⿰⺼厷
肫	⿰⺼屯
剁	⿰朵刂
迩	⿺辶尔
郇	⿰旬阝
狙	⿰犭且
狎	⿰犭甲
狍	⿰犭包
狒	⿰犭弗
咎	⿱处口
炙	⿱𱼀火
枭	⿱鸟x木
饯	⿰饣戋
饴	⿰饣台
冽	⿰冫列
冼	⿰冫先
庖	⿸广包
疠	⿸疒万
疝	⿸疒山
疡	⿸疒𠃓
兖	⿱亠兊
妾	⿱立女
劾	⿰亥力
炜	⿰火韦
𬉼	⿰火区
炖	⿰火屯
炘	⿰火斤
炝	⿰火仓
炔	⿰火夬
泔	⿰氵甘
沭	⿰氵术
泷	⿰氵龙
泸	⿰氵卢
泱	⿰氵央
泅	⿰氵囚
泗	⿰氵四
泠	⿰氵令
泺	⿰氵乐
泖	⿰氵卯
泫	⿰氵玄
泮	⿰氵半
沱	⿰氵它
泯	⿰氵民
泓	⿰氵弘
泾	⿰氵𢀖
怙	⿰忄古
怵	⿰忄术
怦	⿰忄平
怛	⿰忄旦
怏	⿰忄央
怍	⿰忄乍
㤘	⿰忄刍
怩	⿰忄尼
怫	⿰忄弗
怿	⿰忄𠬤
宕	⿱宀石
穹	⿱穴弓
宓	⿱宀必
诓	⿰讠匡
诔	⿰讠耒
诖	⿰讠圭
诘	⿰讠吉
戾	⿸户犬
诙	⿰讠灰
戽	⿸户斗
郓	⿰军阝
衩	⿰衤叉
祆	⿰礻天
祎	⿰礻韦
祉	⿰礻止
祇	⿰礻氏
诛	⿰讠朱
诜	⿰讠先
诟	⿰讠后
诠	⿰讠全
诣	⿰讠旨
诤	⿰讠争
诧	⿰讠宅
诨	⿰讠军
诩	⿰讠羽
戕	⿰爿戈
孢	⿰子包
亟	⿻𬼶叹
陔	⿰阝亥
妲	⿰女旦
妯	⿰女由
姗	⿰女册
帑	⿱奴巾
弩	⿱奴弓
孥	⿱奴子
驽	⿱奴马
虱	⿹⺄䖝
迦	⿺辶加
迨	⿺辶台
绀	⿰纟甘
绁	⿰纟世
绂	⿰纟犮
驷	⿰马四
驸	⿰马付
绉	⿰纟刍
绌	⿰纟出
驿	⿰马𠬤
骀	⿰马台
甾	⿱巛田
珏	⿰王玉
珐	⿰王去
珂	⿰王可
珑	⿰王龙
玳	⿰王代
珀	⿰王白
顸	⿰干页
珉	⿰王民
珈	⿰王加
拮	⿰扌吉
垭	⿰土亚
挝	⿰扌过
垣	⿰土亘
挞	⿰扌达
垤	⿰土至
赳	⿺走丩
贲	⿱卉贝
垱	⿰土当
垌	⿰土同
郝	⿰赤阝
垧	⿰土向
垓	⿰土亥
挦	⿰扌寻
垠	⿰土艮
茜	⿱艹西
荚	⿱艹夹
荑	⿱艹夷
贳	⿱世贝
荜	⿱艹毕
莒	⿱艹吕
茼	⿱艹同
茴	⿱艹回
茱	⿱艹朱
莛	⿱艹廷
荞	⿱艹乔
茯	⿱艹伏
荏	⿱艹任
荇	⿱艹行
荃	⿱艹全
荟	⿱艹会
荀	⿱艹旬
茗	⿱艹名
荠	⿱艹齐
茭	⿱艹交
茨	⿱艹次
垩	⿱亚土
荥	⿱𫇦水
荦	⿱𫇦牛
荨	⿱艹寻
荩	⿱艹尽
剋	⿺克刂
荪	⿱艹孙
茹	⿱艹如
荬	⿱艹买
荮	⿱艹纣
柰	⿱木示
栉	⿰木节
柯	⿰木可
柘	⿰木石
栊	⿰木龙
柩	⿰木匛
枰	⿰木平
栌	⿰木卢
柙	⿰木甲
枵	⿰木号
柚	⿰木由
枳	⿰木只
柞	⿰木乍
柝	⿰木斥
栀	⿰木卮
柢	⿰木氐
栎	⿰木乐
枸	⿰木句
柈	⿰木半
柁	⿰木它
枷	⿰木加
柽	⿰木圣
剌	⿰束刂
酊	⿰酉丁
郦	⿰丽阝
甭	⿱不用
砗	⿰石车
砘	⿰石屯
砒	⿰石比
斫	⿰石斤
砭	⿰石乏
砜	⿰石风
奎	⿱大圭
耷	⿱大耳
虺	⿺兀虫
殂	⿰歹且
殇	⿰歹殇r
殄	⿰歹㐱
殆	⿰歹台
轱	⿰车古
轲	⿰车可
轳	⿰车卢
轶	⿰车失
轸	⿰车㐱
虿	⿱万虫
毖	⿱比必
觇	⿰占见
尜	⿱小夵
哐	⿰口匡
眄	⿰目丏
眍	⿰目区
𠳐	⿰口邦
郢	⿰呈阝
眇	⿰目少
眊	⿰目毛
眈	⿰目冘
哂	⿰口西
咴	⿰口灰
曷	⿱曰匃
昴	⿱日卯
昱	⿱日立
昵	⿰日尼
咦	⿰口夷
哓	⿰口尧
哔	⿰口毕
畎	⿰田犬
毗	⿰田比
呲	⿰口此
胄	⿱由⺼
畋	⿰田攵
畈	⿰田反
虼	⿰虫乞
虻	⿰虫亡
盅	⿱中皿
咣	⿰口光
哕	⿰口岁
剐	⿰呙刂
郧	⿰员阝
